Id,DayOfExperiment,ExperimentDates,StartMeasureTime,EndMeasureTime,MeasureInSeconds,2MinutesMeanEDA,ValidMeanEDA,AverageHeartRate,StartHeartRate,EndHeartRate
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.39668672879537,29.65125913619995,,96.0,96.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.22324843406677,29.46149549176616,,87.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.177034838994345,29.406394565228336,,86.0,87.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.855186144510903,29.017634563446045,,87.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.11793723106384,29.322657985687258,,112.0,111.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.03433132171631,29.79690491423315,,77.0,89.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.570432662963867,29.853024177944537,,63.0,81.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.65028918584188,29.333580990226903,,94.0,90.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.351140165328975,28.4308896446228,,88.0,85.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.87109829584757,29.06603887892261,,86.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.277426369984944,29.513224212490783,,69.0,83.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.942881886164347,29.69280022990947,,93.0,92.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.593945455551147,29.04100642361484,,79.0,88.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.29228205871582,29.832798417081538,,82.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.345858558019003,29.58822419471348,,84.0,82.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,23.636567834707407,29.886215969007843,,86.0,87.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.694132328033447,29.110687334512928,,99.0,98.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.777146291732787,28.92568214416504,,72.0,83.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.796611134211226,28.996835666698413,,91.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.1027215162913,29.619122374685187,,89.0,90.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.79206196467082,28.94735590616862,,105.0,95.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.17820576032003,29.387570452946488,,91.0,85.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.81538783709208,28.9751133476336,,89.0,83.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.76151288350423,28.902937820277263,,81.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.607272561391195,28.737101980980405,,110.0,122.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.261303091049196,29.172748663990767,,71.0,80.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.24880191485087,28.621256189248,,71.0,80.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.247985728581742,28.34014363191565,,90.0,85.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.32636456489563,28.67494509918521,,83.0,81.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,23.961062145233157,28.5010973419806,,85.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.26942583719889,28.603220005228064,,100.0,91.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.473212178548177,28.562845658282843,,95.0,92.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.88687222798665,29.06391622582261,83.0,85.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.127527809143068,28.43352956870168,,85.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.669691197077437,28.80201465606689,114.0,115.0,103.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.065139309565225,28.34586837611248,,84.0,80.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.97132697105408,29.16101058648557,,80.0,75.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.484090185165407,28.58392204284668,,81.0,77.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.95307666460673,29.142357238615404,,74.0,78.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.166202720006307,28.75934823354085,,82.0,80.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.98280668258667,29.16144510269165,,86.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.716876141230266,28.837986886501312,,88.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.15937967300415,28.22210991382599,,93.0,90.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.314697265625,28.41416280294202,,83.0,81.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.62634646097819,28.753722547280667,,101.0,97.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.34534228642781,28.69099255198056,,73.0,74.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,23.8792138894399,27.891990525381907,,87.0,85.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.683504088719687,29.107570509115856,,71.0,75.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.13847738901774,29.63425845095986,,74.0,76.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.618611907958982,28.717846015064985,,70.0,73.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.526354042689004,28.63107783384997,,84.0,92.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.003792413075765,29.182900886535645,,77.0,79.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,23.81334867477417,27.796333730220795,,102.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.72574806213379,28.87089672088623,,68.0,77.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.646002848943077,28.81411856412888,,82.0,79.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.451490910847983,28.55211519954181,,70.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.321762561798096,28.39106585054981,,78.0,85.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,22.5645235648522,28.54929353733256,,75.0,76.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,180000.0,25.31074054821117,28.589961727963217,,73.0,82.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.442051490147907,28.530088195800783,,95.0,96.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,20.009573475007087,29.58572989819097,,78.0,86.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.20596730041504,29.13995368881981,,107.0,98.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.717517693837483,29.418901774348043,80.0,75.0,83.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.23675042788188,28.29239982604981,,104.0,88.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.24101265271505,28.56960121466189,88.0,90.0,89.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,23.38931628417969,29.228091833326552,81.0,77.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.40119744936625,29.040876349624323,95.0,97.0,95.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.67228523890177,28.83991198637048,,119.0,93.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,20.24049949645996,29.52600336074829,83.0,81.0,88.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.912922175725303,29.11323063643937,88.0,94.0,87.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.60051420529684,28.729639496466127,92.0,96.0,91.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.602161741256715,29.03424298632276,102.0,104.0,107.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,25.10325886408488,29.29698751449585,85.0,95.0,83.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.562402757008872,28.66882886591646,91.0,93.0,89.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.69660339355469,28.81954755783081,89.0,94.0,87.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.181809759140016,29.06530606377985,83.0,88.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.905446815490723,29.06589624404907,88.0,91.0,88.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,22.10033019736961,29.29784154410314,87.0,92.0,84.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.85796400705973,29.30707367099061,78.0,81.0,77.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.11618196105957,29.3132113427231,80.0,82.0,79.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.360588709513348,28.44161590576172,97.0,105.0,97.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.673377110407905,29.475294922337387,74.0,74.0,72.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.885400374730427,29.08374774456024,92.0,85.0,94.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.67523889541626,29.11029669109144,85.0,87.0,87.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,16.89421246119908,29.617069346930396,83.0,82.0,82.0
sub_089,15.0,2022-10-03,2022-10-03 16:01:54,2022-10-03 16:04:14,120000.0,24.47158122062683,28.58940016363085,89.0,89.0,92.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.483063872655237,28.62022185074656,,91.0,73.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.706375281016037,28.906506646539743,,94.0,91.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.59268349011739,28.73560666064827,,89.0,93.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.58409039179484,29.88509343850492,,75.0,78.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.738179794947307,27.984412183466645,116.0,114.0,110.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,21.40964137889721,28.166243665961808,,101.0,97.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.554101085662843,28.972323884355266,87.0,88.0,87.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.430271053314208,28.539707781088477,87.0,98.0,80.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.284354162216182,28.383185892688985,86.0,86.0,85.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.819585625330607,27.800934038664167,,98.0,100.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.396450106302897,28.79277610778809,,86.0,77.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.911462132136027,29.10588920250368,,83.0,69.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.808807722727455,29.054039883357223,,83.0,81.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.846209716796874,29.083034833272297,,92.0,68.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.2683855750344,28.803734297163032,82.0,86.0,83.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.323147281010947,28.698666455794356,78.0,90.0,75.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.49829352696737,28.605886459350582,98.0,103.0,97.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.46351709365845,28.61080401284354,89.0,94.0,87.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.35983600616455,29.91217611273941,,78.0,78.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.506243197123208,28.656313643163564,,82.0,75.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.49297796885173,28.68087246020635,,104.0,103.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.756535816192628,28.927759864113547,,83.0,72.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.433913803100587,28.82203580895249,,73.0,78.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.55889974975586,28.370345212975327,,79.0,77.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.016571394602455,29.2333209589908,,69.0,73.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.24485991795858,28.323982046108053,80.0,80.0,80.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.94538345336914,29.186224767896864,78.0,81.0,69.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.35325592358907,28.46968566730458,,86.0,89.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.73167279561361,28.894513694188927,,70.0,70.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.49220118522644,28.648713814033258,,69.0,70.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.44874273935954,28.556872348396144,,103.0,94.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.907435274124147,28.48617539198502,,74.0,76.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.879742272694905,29.695919398257608,,77.0,84.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.88133002916972,27.87705871496308,101.0,96.0,96.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.79429408709208,28.96723708327936,80.0,84.0,81.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.305225133895878,28.372205252396437,82.0,87.0,75.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.274705950419108,29.51721041689637,101.0,79.0,105.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.161821349461874,28.209040641784668,85.0,80.0,92.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.303262360890702,28.654510638588352,79.0,75.0,76.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.01086975733439,28.61188149206417,,99.0,86.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.076518058776852,28.398295746636144,,95.0,90.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.32524771690369,28.425761559996943,,92.0,88.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.58990542093913,29.01167901029292,,95.0,87.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.882938130696616,29.06321221209587,,106.0,94.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.57594692993164,28.68957268461889,,84.0,85.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.413336435953777,28.78295684106571,66.0,66.0,66.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.23199334144592,29.76657698326504,,63.0,62.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.16253417332967,29.69682583055998,59.0,62.0,58.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.05751334826152,29.5462646869698,,56.0,54.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.41772575378418,29.4059096610192,74.0,75.0,72.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.62021577453613,29.013269070497493,,62.0,60.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.373636611302693,28.45027940750122,,62.0,61.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,22.98927257244404,29.38203756588021,,63.0,64.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,23.778922056115192,29.150455265254763,,67.0,66.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.645959854125977,29.336285883066605,,60.0,60.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.80150826772054,29.22445233662923,,60.0,60.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.698924160003664,28.87200867399877,,97.0,86.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.00655026435852,29.19617188578904,,58.0,59.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.206973934173583,28.804928249782986,,87.0,70.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.15479629834493,29.37096004096829,,66.0,66.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.948570108413698,29.13366641998291,62.0,62.0,61.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.455171871185303,28.55358583450317,59.0,64.0,58.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.603289874394736,29.580639367354543,,65.0,66.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.60848970413208,28.735845336914064,,66.0,65.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,24.37684113184611,28.465915870666503,71.0,71.0,69.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,120000.0,25.064778741200765,29.26321796417236,,59.0,59.0
sub_094,14.0,2022-11-01,2022-11-01 14:43:51,2022-11-01 14:45:52,180000.0,25.43526068793403,28.48611757832189,,72.0,76.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.997610743840536,29.184161624908448,,60.0,56.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.032046413421632,29.52461303010279,60.0,58.0,60.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.125082937876385,29.339063358306884,,88.0,63.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,19.263807821273804,29.69300581677125,,64.0,63.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.71943553161621,29.77072963148061,,67.0,67.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,22.13532888793945,29.81350176521901,,59.0,59.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,23.223061620272123,29.95773765019008,,65.0,66.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.61740818023681,30.0840858702964,90.0,91.0,94.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.06186847686768,29.32127625601632,,72.0,64.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,23.55581398010254,29.223167847613897,,88.0,66.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.32665740966797,29.873606999715168,,62.0,62.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,21.92714438261809,29.96031143354333,62.0,66.0,55.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.2420255279541,29.777401540697237,,67.0,57.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.490104141235356,29.779248046875,,59.0,60.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.29600559870402,29.53221794128418,,69.0,58.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,23.973400042607235,29.72030957539876,,57.0,55.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.38486164410909,29.63969160079956,,74.0,73.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.681484924316408,29.7237914434754,,70.0,57.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.046662282943725,29.24273908615112,,79.0,70.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.11075773239136,29.31344175338745,,65.0,63.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.273948176701865,29.541353627255088,,92.0,88.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.27782783508301,29.818391235507264,,74.0,64.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,23.01794379905418,29.94174898733007,,84.0,76.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.46718095143636,29.729888248443604,,60.0,63.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.07260495821635,29.55865858058737,,87.0,56.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.27651351292928,29.79666309164028,,62.0,63.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.207028834025063,29.43211242675781,,77.0,77.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.92927672068278,29.102083740234374,,59.0,63.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.466922088623047,29.74885259628296,,59.0,58.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.627401473999026,29.946446228027344,,58.0,58.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,22.368672914858216,29.95710527896881,,66.0,62.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,24.65774803161621,29.655271825102187,,72.0,71.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.111535278956094,29.31115492594611,91.0,92.0,89.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.18996245066325,30.002504523919555,,62.0,67.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.478583389282228,30.19194949403101,,94.0,95.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.36278076171875,29.90849741540774,67.0,71.0,65.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,21.21433948648387,30.24451275261081,,73.0,74.0
sub_101,15.0,2022-11-17,2022-11-17 12:08:20,2022-11-17 12:10:21,120000.0,25.633228953679403,29.92900311217016,,74.0,70.0
